date,unidadmedida,amazonas,antioquia,arauca,atlantico,bogota,bolivar,boyaca,caldas,caqueta,casanare,cauca,cesar,choco,cordoba,cundinamarca,guainia,guaviare,huila,la guajira,magdalena,meta,narino,norte de santander,putumayo,quindio,risaralda,san andres providencia,santander,sucre,tolima,valle del cauca,vaupes,vichada
2022-06-13,mm,9.266018018018016,179.809,22.7,19.43,36.72,136.35,140.746,191.5,2.1,142.232,154.3,13.34,1052.5,79.5,272.5,3.7,5.676525821596243,3.3,6.3,30.3,14.9,136.70000000000002,9.3,13.992164674634795,38.726,161.688,86.9,109.4,37.4,78.9,138.8,4.17710843373494,0.0
2022-06-14,mm,9.266018018018016,311.83,32.2,26.099999999999998,8.37,118.6,30.33,123.9,0.0,8.8,28.599999999999998,52.3,1060.3,93.0,47.572,3.0,5.676525821596243,1.6,13.84,117.5,8.5,211.6,20.6,13.992164674634795,56.206,74.334,120.1,80.0,74.8,9.200000000000001,77.9,4.17710843373494,0.0
2022-06-15,mm,9.266018018018016,101.081,9.5,48.44,4.25,13.0,40.123,104.10000000000001,0.0,14.302,13.9,59.199999999999996,1049.2,170.6,53.730000000000004,16.4,5.676525821596243,2.0,22.07,68.7,32.5,19.7,38.6,13.992164674634795,7.537,1.4,31.0,69.7,30.2,14.5,35.9,4.17710843373494,0.0
2022-06-16,mm,9.266018018018016,89.575,0.0,28.5,2.51,40.400000000000006,733.292,122.7,0.0,880.4449999999999,45.8,88.14,1080.6,71.4,70.644,1.6,5.676525821596243,3.9000000000000004,29.65,76.0,12.7,15.0,1.7000000000000002,13.992164674634795,18.61,28.099999999999998,5.6,122.5,26.099999999999998,26.5,15.5,4.17710843373494,38.6
2022-06-17,mm,9.266018018018016,178.822,5.0,24.7,2.6799999999999997,117.52000000000001,15.352,61.1,0.1,140.449,77.8,44.06,321.3,68.2,1.162,0.0,5.676525821596243,2.5,0.38,13.0,9.4,15.9,9.3,13.992164674634795,49.153000000000006,104.91000000000001,0.0,64.7,26.5,51.9,30.900000000000002,4.17710843373494,10.7
2022-06-18,mm,9.266018018018016,196.497,10.8,11.72,15.209999999999999,137.65,195.74,193.4,36.2,180.43,128.0,112.57000000000001,1051.8,40.400000000000006,116.644,0.0,5.676525821596243,67.7,5.9,148.70000000000002,34.6,136.5,25.5,13.992164674634795,31.214000000000002,136.936,0.0,92.15,35.8,148.5,162.0,4.17710843373494,0.0
2022-06-19,mm,9.266018018018016,142.43099999999998,32.4,42.87,46.14,201.69,347.89,181.5,1.4,170.64,27.2,34.61,1052.1,69.0,321.618,47.3,5.676525821596243,52.900000000000006,7.699999999999999,77.5,44.9,44.1,103.10000000000001,13.992164674634795,50.902,101.62,2.6,217.1,38.3,176.9,76.2,4.17710843373494,52.9
2022-06-20,mm,9.266018018018016,49.888,15.7,34.54,16.8,65.2,58.22,145.3,2.5,17.0,31.299999999999997,3.7,1080.0,61.400000000000006,79.74499999999999,14.8,5.676525821596243,41.300000000000004,2.7,67.1,32.4,38.3,36.9,13.992164674634795,54.073,48.016,42.4,76.5,47.599999999999994,41.3,81.3,4.17710843373494,1.2
2022-06-21,mm,9.266018018018016,84.39699999999999,6.8,40.69,11.33,137.67000000000002,79.413,137.2,0.5,26.271,60.800000000000004,47.2,1053.8,118.1,102.713,2.9,5.676525821596243,35.1,7.5,119.3,16.0,114.0,4.0,13.992164674634795,15.899000000000001,64.7,0.0,96.2,42.1,69.89999999999999,27.8,4.17710843373494,0.0
2022-06-22,mm,9.266018018018016,95.628,0.0,23.91,6.31,14.03,46.79,178.20000000000002,1.7000000000000002,27.6,121.7,3.7,1056.3999999999999,38.6,32.738,2.5,5.676525821596243,10.0,5.4,16.7,31.000000000000004,95.4,8.6,13.992164674634795,9.086,13.1,25.7,58.0,32.0,117.5,18.099999999999998,4.17710843373494,0.0
2022-06-23,mm,9.266018018018016,38.636,0.0,16.049999999999997,57.34,212.59,58.190000000000005,12.9,74.4,258.01,85.5,96.26,1062.0,75.7,190.026,34.0,5.676525821596243,115.30000000000001,4.1,64.0,122.9,294.0,5.300000000000001,13.992164674634795,10.752,4.2,88.8,28.700000000000003,39.4,132.7,22.1,4.17710843373494,26.5
2022-06-24,mm,9.266018018018016,91.235,60.5,27.69,48.6,56.65,151.48,123.0,5.2,77.41,128.0,115.42999999999999,1073.1,57.099999999999994,206.969,77.0,5.676525821596243,52.7,3.8,203.5,68.9,134.1,71.7,0.0,60.255,76.708,96.19999999999999,114.9,90.69999999999999,38.6,85.3,4.17710843373494,25.2
2022-06-25,mm,9.266018018018016,258.624,8.3,175.51,4.09,74.14,91.6,188.9,44.1,18.330000000000002,49.0,80.3,1046.3,82.5,54.577,50.5,5.676525821596243,50.6,6.4,28.8,52.9,90.8,12.1,0.0,32.197,160.57,75.30000000000001,61.300000000000004,44.400000000000006,111.5,71.8,4.17710843373494,7.7
2022-06-26,mm,9.266018018018016,73.947,17.1,16.3,18.02,210.39999999999998,302.5,256.2,29.7,124.47,58.4,32.63,1054.8,74.0,226.5,11.9,5.676525821596243,65.8,5.1,45.400000000000006,88.3,96.0,19.3,0.0,19.584,54.024,0.8,244.3,108.9,115.0,122.4,4.17710843373494,5.7
2022-06-27,mm,9.266018018018016,188.65,5.4,16.41,28.700000000000003,206.14,81.7,259.5,0.3,15.4,45.2,77.4,586.3,130.9,103.2,4.6,5.676525821596243,5.8999999999999995,5.1,73.3,12.5,8.7,50.8,0.0,22.232,16.7,0.6,174.9,23.7,7.1,28.1,4.17710843373494,0.0
2022-06-28,mm,9.266018018018016,149.54,18.861241217798593,20.72,104.64,40.230000000000004,201.818,301.1,0.30000000000000004,24.817,47.4,22.1,5.2,36.699999999999996,312.454,8.387361769352292,5.676525821596243,33.6,9.1,23.7,76.3,79.228,77.8,0.0,34.866,33.8,0.2,151.1,0.0,41.5,50.9,4.17710843373494,2.4
2022-06-29,mm,9.266018018018016,117.049,18.861241217798593,18.7,42.17,40.33,76.208,121.8,3.8,1.025,43.8,8.1,11.1,29.099999999999998,69.321,8.387361769352292,5.676525821596243,72.5,35.2,24.700000000000003,5.5,44.96,217.4,13.992164674634795,29.070999999999998,66.3,21.0,192.70000000000002,20.4,88.8,90.2,4.17710843373494,0.0
2022-06-30,mm,9.266018018018016,114.282,18.861241217798593,48.6,14.0,101.81,127.571,151.7,2.5,63.054,5.699999999999999,84.13,14.8,65.4,118.68399999999998,8.387361769352292,5.676525821596243,10.299999999999999,15.370000000000001,93.1,58.6,5.6000000000000005,48.800000000000004,0.0,6.000000000000001,85.2,42.2,77.5,0.1,28.1,27.7,4.17710843373494,5.9
2022-07-01,mm,9.266018018018016,109.27499999999999,18.861241217798593,5.069999999999999,2.34,1.42,10.625,40.1,23.7,0.0,1.3,28.55,0.9,0.30000000000000004,8.1,8.387361769352292,5.676525821596243,0.0,2.8,18.5,8.799999999999999,2.7,1.4000000000000001,0.0,10.447,14.4,21.4,64.8,0.3,89.5,18.6,4.17710843373494,0.7
2022-07-02,mm,9.266018018018016,77.762,18.861241217798593,31.43,2.4299999999999997,174.23000000000002,35.411,233.7,10.7,3.118,15.4,2.5999999999999996,11.0,4.6,42.614000000000004,8.387361769352292,5.676525821596243,15.7,19.5,22.6,53.3,20.400000000000002,0.6,0.0,26.977,108.4,0.4,80.3,21.2,28.5,16.2,4.17710843373494,0.1
2022-07-04,mm,9.266018018018016,22.096,18.861241217798593,25.65,19.97,11.48,161.442,59.3,3.8,140.984,90.0,9.7,2.2,93.6,161.319,8.387361769352292,5.676525821596243,28.400000000000002,3.9,69.3,76.5,145.484,38.1,0.0,19.173,27.6,7.2,37.5,0.1,14.2,4.1,4.17710843373494,14.5
2022-07-05,mm,9.266018018018016,42.900000000000006,18.861241217798593,1.14,0.8,105.1,10.916,4.8999999999999995,2.6,0.013,9.8,1.5,0.30000000000000004,0.8,4.9,8.387361769352292,5.676525821596243,8.4,0.0,7.0,8.5,3.3000000000000003,0.6000000000000001,0.0,0.30000000000000004,0.5,0.0,3.5000000000000004,0.5,4.7,0.2,4.17710843373494,0.0
2022-07-06,mm,9.266018018018016,129.125,18.861241217798593,18.32,0.33,64.8,145.714,4.4,23.3,124.435,26.6,13.8,1.3,0.7,23.527,8.387361769352292,5.676525821596243,19.999999999999996,7.199999999999999,44.5,19.599999999999998,36.095,22.0,0.0,0.122,0.30000000000000004,0.0,68.0,1.4,3.8,0.6000000000000001,4.17710843373494,0.0
2022-07-07,mm,9.266018018018016,6.843,18.861241217798593,16.47,0.19,15.6,33.72,0.2,7.2,2.4,2.0,15.21,0.0,25.1,19.311,8.387361769352292,5.676525821596243,1.4000000000000001,4.9,7.79,28.5,1.146,1.2000000000000002,13.992164674634795,1.7,0.2,19.8,5.7,1.2,2.4,12.5,4.17710843373494,0.4
2022-07-08,mm,9.266018018018016,31.101,18.861241217798593,12.25,58.18,0.1,118.447,31.1,11.2,151.17,20.3,2.7,0.5,2.7,175.517,8.387361769352292,5.676525821596243,37.9,3.6,9.3,545.0,24.098,40.3,0.0,0.30000000000000004,2.1,0.0,133.3,0.0,42.699999999999996,0.39999999999999997,4.17710843373494,20.2
2022-07-09,mm,9.266018018018016,3.5,18.861241217798593,10.13,0.5,1.51,22.814,23.299999999999997,14.799999999999999,54.077999999999996,63.6,1.3,0.2,0.0,14.409,8.387361769352292,5.676525821596243,18.7,3.7,4.4,171.79999999999998,35.418,0.5,0.0,0.0,7.699999999999999,0.4,5.0,0.1,1.8,1.7,4.17710843373494,1.5
2022-07-10,mm,9.266018018018016,128.349,18.861241217798593,10.31,4.3,86.69999999999999,27.48,217.0,11.5,84.768,45.0,16.98,12.1,12.5,92.008,8.387361769352292,5.676525821596243,22.4,52.9,19.3,248.8,55.227,31.8,0.0,30.759,38.6,28.8,19.0,13.3,5.3,99.8,4.17710843373494,5.2
2022-07-11,mm,9.266018018018016,226.04700000000003,18.861241217798593,24.5,23.34,76.35,207.869,297.1,1.1,199.22,44.2,48.7,9.7,97.39999999999999,208.0,8.387361769352292,5.676525821596243,12.7,170.29999999999998,98.12,226.5,34.5,83.8,0.0,14.491,154.6,0.6,327.4,16.6,41.9,36.1,4.17710843373494,13.6
2022-07-12,mm,9.266018018018016,20.938000000000002,18.861241217798593,11.44,0.9,119.66999999999999,47.134,12.799999999999999,6.1,5.316000000000001,40.0,8.3,1.6,0.9,104.506,8.387361769352292,5.676525821596243,19.299999999999997,187.60000000000002,35.5,89.2,62.908,16.3,0.0,2.0,0.5,0.4,33.2,57.1,17.1,0.7999999999999999,4.17710843373494,3.6
2022-07-13,mm,9.266018018018016,79.136,18.861241217798593,12.67,15.11,11.5,14.671,124.8,7.4,0.0,55.5,1.31,7.0,0.0,83.017,8.387361769352292,5.676525821596243,101.8,138.9,2.2,6.499999999999999,102.68299999999999,5.6000000000000005,13.992164674634795,17.012999999999998,76.80000000000001,0.0,60.5,6.8,102.6,6.2,4.17710843373494,0.0
2022-07-14,mm,9.266018018018016,122.455,18.861241217798593,14.71,4.08,56.9,47.831,101.4,59.9,10.693000000000001,114.69999999999999,0.0,3.8000000000000003,20.4,33.231,8.387361769352292,5.676525821596243,50.800000000000004,194.8,19.21,26.5,72.19200000000001,0.30000000000000004,0.0,60.565,74.4,0.0,2.1,7.0,4.1,21.200000000000003,4.17710843373494,2.2
2022-07-15,mm,9.266018018018016,18.29,18.861241217798593,14.899999999999999,13.25,76.43,27.061999999999998,27.2,3.2,0.7,129.5,2.4,4.4,0.0,58.414,8.387361769352292,5.676525821596243,100.6,206.70000000000002,3.0,26.7,97.743,4.7,0.0,17.805,14.899999999999999,0.0,60.00000000000001,0.1,180.2,43.199999999999996,4.17710843373494,7.151162790697675
2022-07-16,mm,9.266018018018016,56.497,18.861241217798593,12.09,0.5,44.5,27.213,38.4,0.7,0.0,35.2,0.2,7.699999999999999,45.0,18.874,8.387361769352292,5.676525821596243,8.8,207.1,14.799999999999999,5.0,20.024,23.0,0.0,11.799999999999999,20.0,1.8,18.8,0.1,15.5,9.2,4.17710843373494,7.151162790697675
2022-07-17,mm,9.266018018018016,172.048,18.861241217798593,12.719999999999999,8.11,77.4,170.682,86.0,43.2,47.75,98.4,26.65,5.2,7.5,72.063,8.387361769352292,5.676525821596243,81.5,184.01,32.8,79.1,92.413,8.1,29.9,4.619,5.2,3.4,88.9,4.7,165.9,12.4,4.17710843373494,7.151162790697675
2022-07-18,mm,9.266018018018016,78.369,18.861241217798593,12.649999999999999,4.61,2.5100000000000002,81.4,14.6,3.8000000000000003,5.95,30.9,7.8999999999999995,16.0,9.1,35.674,8.387361769352292,5.676525821596243,6.6,188.8,55.7,28.8,10.790000000000001,112.1,0.2,0.0,0.1,11.4,217.2,10.5,0.9,0.5,4.17710843373494,7.151162790697675
2022-07-19,mm,9.266018018018016,21.552,18.861241217798593,12.37,0.2,0.2,17.9,10.3,1.3,0.55,6.1,3.02,5.6,0.30000000000000004,22.419999999999998,8.387361769352292,5.676525821596243,3.4,86.1,5.5,18.4,14.918000000000001,1.3,13.992164674634795,0.0,3.5,0.6,18.0,0.0,0.0,0.0,4.17710843373494,7.151162790697675
2022-07-20,mm,9.266018018018016,68.747,18.861241217798593,18.27,58.87,14.94,40.3,23.1,83.19999999999999,144.37,38.0,24.3,3.1,33.8,152.578,8.387361769352292,5.676525821596243,75.1,5.2,25.1,242.9,52.2,22.5,13.992164674634795,0.263,4.6,0.0,38.8,2.6,3.4,5.0,4.17710843373494,7.151162790697675
2022-07-21,mm,9.266018018018016,36.173,18.861241217798593,12.15,0.3,81.29,48.4,37.9,16.799999999999997,72.79,9.1,47.87,5.2,32.599999999999994,35.653999999999996,8.387361769352292,5.676525821596243,10.0,2.3,89.4,38.2,8.0,23.5,13.992164674634795,3.832,1.6,1.2,61.9,85.1,16.9,2.0,4.17710843373494,7.151162790697675
2022-07-22,mm,9.266018018018016,60.99,18.861241217798593,32.730000000000004,3.4,15.600000000000001,84.69,18.1,0.4,17.16,18.1,44.57,2.0,10.2,28.98,8.387361769352292,5.676525821596243,6.0,2.3,4.9,29.200000000000003,2.2,5.7,0.0,5.54,50.7,4.0,20.9,24.3,2.7,8.4,4.17710843373494,7.151162790697675
2022-07-23,mm,9.266018018018016,344.854,18.861241217798593,11.59,14.85,118.50999999999999,74.1,201.2,14.9,60.489999999999995,218.2,17.6,11.1,7.1,295.573,8.387361769352292,5.676525821596243,23.9,1.6,18.4,110.6,176.007,0.8999999999999999,0.0,52.684,121.4,0.0,46.2,2.4,61.9,111.2,4.17710843373494,7.151162790697675
2022-07-24,mm,9.266018018018016,122.533,18.861241217798593,9.67,12.850000000000001,45.13,73.0,108.10000000000001,50.0,5.300000000000001,51.6,0.1,37.1,35.8,140.718,8.387361769352292,5.676525821596243,103.89999999999999,1.3,15.399999999999999,104.4,199.889,1.9000000000000001,0.0,73.199,59.8,0.2,46.800000000000004,0.0,75.6,63.8,4.17710843373494,7.151162790697675
2022-07-25,mm,9.266018018018016,337.775,18.861241217798593,31.07,4.84,139.82,135.3,377.1,17.5,41.35,226.4,29.580000000000002,24.900000000000002,41.0,145.385,8.387361769352292,5.676525821596243,62.9,1.4,4.8,39.3,91.667,1.3,0.0,142.514,135.0,1.0,88.0,2.9,209.1,119.4,4.17710843373494,7.151162790697675
2022-07-26,mm,9.266018018018016,30.706,18.861241217798593,8.41,43.120000000000005,50.84,72.6,113.5,67.30000000000001,27.630000000000003,147.5,138.36,19.599999999999998,0.1,161.2,8.387361769352292,5.676525821596243,72.7,1.0,20.0,21.5,117.296,3.8000000000000003,0.0,30.788,25.5,0.0,81.5,11.4,35.300000000000004,43.9,4.17710843373494,7.151162790697675
2022-07-27,mm,9.266018018018016,189.138,18.861241217798593,19.91,53.83,123.19,102.559,211.1,207.8,3.42,216.0,27.799999999999997,4.8,43.2,376.6,8.387361769352292,5.676525821596243,159.9,1.0,33.3,237.6,171.208,41.1,0.0,46.486000000000004,125.60000000000002,0.0,247.70000000000002,40.2,89.6,105.7,4.17710843373494,7.151162790697675
2022-07-28,mm,9.266018018018016,396.358,18.861241217798593,34.22,6.68,47.96,87.96,354.09999999999997,1.0,1.1,20.7,82.1,14.799999999999999,22.5,89.0,8.387361769352292,5.676525821596243,8.0,5.1,138.9,19.2,22.9,36.199999999999996,0.0,56.867999999999995,105.19999999999999,8.8,125.2,0.9,55.1,79.0,4.17710843373494,7.151162790697675
2022-07-29,mm,9.266018018018016,64.61,18.861241217798593,15.01,3.9699999999999998,1.42,64.1,43.9,5.1,3.0999999999999996,18.299999999999997,2.48,3.8,24.5,30.2,8.387361769352292,5.676525821596243,3.6,0.1,4.1,51.900000000000006,5.5,6.2,0.0,0.394,3.2,0.0,68.9,1.6,3.5000000000000004,5.5,4.17710843373494,7.151162790697675
2022-07-30,mm,9.266018018018016,3.772,18.861241217798593,12.89,13.87,0.9,60.6,42.300000000000004,11.899999999999999,32.6,21.299999999999997,0.2,0.1,0.2,342.9,8.387361769352292,5.676525821596243,7.7,0.1,3.5999999999999996,237.0,6.9,8.8,0.0,14.200000000000001,3.8,0.0,50.9,0.0,16.8,4.5,4.17710843373494,7.151162790697675
2022-07-31,mm,9.266018018018016,66.195,18.861241217798593,12.899999999999999,22.72,20.44,29.5,63.0,6.3,22.48,65.7,15.64,4.8,30.2,74.4,8.387361769352292,5.676525821596243,26.3,0.1,27.2,165.79999999999998,22.305,50.6,0.0,8.494,38.3,4.0,26.7,10.4,24.3,51.8,4.17710843373494,7.151162790697675
2022-08-01,mm,0.06,199.198,18.861241217798593,9.36,6.890000000000001,87.8,47.4,218.5,80.5,7.0,57.2,13.2,36.7,42.1,94.1,8.387361769352292,5.676525821596243,14.6,2.5,21.6,58.1,32.3,50.6,13.992164674634795,13.225999999999999,33.0,8.8,72.2,12.1,71.7,11.1,4.17710843373494,7.151162790697675
2022-08-02,mm,0.19,198.029,18.861241217798593,26.560000000000002,9.09,67.91,115.0,226.1,71.8,45.32,36.5,5.22,11.299999999999999,113.30000000000001,220.6,8.387361769352292,5.676525821596243,59.8,1.2,16.3,291.9,32.298,44.9,0.5,73.134,38.5,63.0,127.0,1.7,201.8,35.4,4.17710843373494,7.151162790697675
2022-08-03,mm,0.27,28.201999999999998,18.861241217798593,15.8,0.52,31.64,8.100000000000001,60.3,0.9,2.3000000000000003,27.099999999999998,26.0,6.8,24.2,18.400000000000002,8.387361769352292,5.676525821596243,5.3,2.9,16.099999999999998,19.1,15.8,36.5,3.4,3.726,5.5,0.0,70.6,1.3,4.8,5.1,4.17710843373494,7.151162790697675
2022-08-04,mm,0.61,121.285,18.861241217798593,11.89,1.0,21.0,31.8,66.2,19.9,0.0,27.200000000000003,14.45,3.7,23.700000000000003,64.1,8.387361769352292,5.676525821596243,7.6000000000000005,1.2,42.900000000000006,122.7,25.439999999999998,23.0,7.9,0.621,7.3,32.0,35.3,2.2,81.10000000000001,19.1,4.17710843373494,7.151162790697675
2022-08-05,mm,1.2,202.982,18.861241217798593,49.99,3.62,32.8,50.2,100.5,87.6,61.51,18.3,9.74,19.0,33.300000000000004,124.9,8.387361769352292,5.676525821596243,20.5,0.0,53.300000000000004,200.1,77.029,23.4,28.9,5.4639999999999995,30.1,63.5,51.4,10.8,54.2,35.2,4.17710843373494,7.151162790697675
2022-08-06,mm,0.09,121.86500000000001,18.861241217798593,1.06,58.66,105.1,160.3,435.0,0.0,89.46000000000001,4.1,24.59,11.6,19.2,225.8,8.387361769352292,5.676525821596243,0.5,0.2,6.7,114.9,0.311,21.0,0.0,59.85,111.0,10.9,83.3,20.3,117.7,40.4,4.17710843373494,7.151162790697675
2022-08-07,mm,0.64,10.658,18.861241217798593,13.21,0.1,119.73,6.0,3.3000000000000003,108.8,0.0,11.2,5.83,0.1,25.1,30.2,8.387361769352292,5.676525821596243,4.1,0.9,45.0,6.1,6.889,2.8000000000000003,0.0,0.0,0.2,3.4,8.3,4.1,1.1,1.3,4.17710843373494,7.151162790697675
2022-08-08,mm,0.65,2.3770000000000002,18.861241217798593,15.51,0.21000000000000002,2.1999999999999997,0.4,9.4,14.0,0.0,4.4,0.02,0.0,19.8,20.0,8.387361769352292,5.676525821596243,0.1,0.0,5.9,2.6,14.691999999999998,0.0,13.992164674634795,0.0,0.3,0.0,0.4,0.0,0.0,0.8,4.17710843373494,7.151162790697675
2022-08-09,mm,0.0,21.823999999999998,18.861241217798593,18.02,7.37,2.4,48.0,40.2,135.9,90.14999999999999,12.4,0.0,0.0,0.0,124.39999999999999,8.387361769352292,5.676525821596243,23.8,0.2,0.7,239.3,37.46,0.0,0.0,0.1,3.5,0.4,10.1,0.1,7.3999999999999995,18.2,4.17710843373494,7.151162790697675
2022-08-10,mm,0.0,11.296,18.861241217798593,33.57,21.28,126.39999999999999,51.0,14.3,59.5,60.05,144.1,89.96000000000001,37.4,27.8,89.0,8.387361769352292,5.676525821596243,14.200000000000001,0.1,48.3,68.4,125.474,18.6,0.0,0.4,2.1999999999999997,0.2,99.846,46.6,15.299999999999999,8.8,4.17710843373494,7.151162790697675
2022-08-11,mm,0.0,20.736,18.861241217798593,27.48,4.300000000000001,701.9200000000001,34.44,2.1,3.4,2.9699999999999998,12.7,4.24,7.8999999999999995,7.0,31.3,8.387361769352292,5.676525821596243,4.9,1.64,10.0,28.2,10.386,13.5,13.992164674634795,0.0,0.30000000000000004,7.4,70.737,1.1,3.4,0.6,4.17710843373494,7.151162790697675
2022-08-12,mm,0.0,5.8,18.861241217798593,1.18,2.4,226.8,2.0,14.5,0.0,0.0,2.3,3.3,0.0,0.6000000000000001,36.5,8.387361769352292,5.676525821596243,0.0,1.8000000000000003,6.0,0.6,0.1,0.0,0.0,0.0,1.3,4.0,55.019000000000005,13.1,10.2,1.0,4.17710843373494,7.151162790697675
2022-08-13,mm,0.0,38.478,18.861241217798593,62.39,3.72,331.60999999999996,7.912,127.7,0.7,4.11,15.1,16.73,0.1,14.8,15.7,8.387361769352292,5.676525821596243,0.0,0.02,0.7,0.5,0.088,31.2,13.992164674634795,109.594,45.2,0.0,144.639,8.7,56.2,5.8999999999999995,4.17710843373494,7.151162790697675
2022-08-14,mm,13.22,216.12800000000001,31.3,49.83,19.46,625.9,194.18,110.5,57.4,264.91,70.7,117.94,1070.0,72.2,221.70000000000002,19.7,5.676525821596243,13.3,7.29,24.8,114.0,39.718,29.7,13.992164674634795,24.0,64.5,15.3,126.115,90.8,75.2,76.9,4.17710843373494,12.4
2022-08-15,mm,1.61,138.14,8.3,58.7,3.84,586.4,35.55,195.70000000000002,0.6000000000000001,3.7800000000000002,23.5,65.66999999999999,1041.9,103.60000000000001,38.0,3.5,5.676525821596243,6.9,42.85,50.17,47.1,6.5,8.7,13.992164674634795,4.928,55.064,2.2,51.133,30.400000000000002,5.2,10.6,4.17710843373494,0.0
2022-08-16,mm,34.99,105.747,5.1,21.43,25.48,689.86,186.13,11.0,0.0,21.42,11.0,45.48,1017.6999999999999,54.7,141.5,21.9,5.676525821596243,21.5,4.83,37.09,31.1,34.7,63.2,0.0,2.323,5.1000000000000005,67.4,280.75800000000004,32.3,0.2,1.4,4.17710843373494,2.4
2022-08-17,mm,7.98,0.982,0.0,26.76,0.55,179.63,12.8,4.699999999999999,2.5,0.7,19.2,0.5,587.6999999999999,45.9,5.9,0.1,5.676525821596243,160.0,3.51,2.4,5.9,5.1000000000000005,0.4,13.992164674634795,1.1,0.1,0.0,1.4000000000000001,18.8,30.900000000000002,0.3,4.17710843373494,0.0
2022-08-18,mm,12.16,33.33,0.0,15.819999999999999,0.28,8.5,9.3,54.4,0.0,1.4,121.1,0.0,1053.6,70.7,11.1,0.0,5.676525821596243,0.8,3.1,3.75,2.1,67.728,0.0,13.992164674634795,0.0,3.416,0.0,0.2,21.5,0.0,0.39999999999999997,4.17710843373494,0.0
2022-08-19,mm,4.24,51.782,0.0,6.12,10.100000000000001,11.799999999999999,108.8,57.9,1.2,24.419999999999998,33.3,0.1,1040.1,39.6,176.6,3.6,5.676525821596243,0.0,3.4,4.800000000000001,114.5,27.241,0.0,13.992164674634795,0.0,3.354,0.7,17.7,20.5,1.5,0.4,4.17710843373494,6.1
2022-08-20,mm,0.01,88.51,0.0,2.35,31.669999999999998,13.200000000000001,38.317,90.89999999999999,197.3,5.0,9.8,3.2,338.5,21.1,87.60000000000001,24.5,5.676525821596243,30.9,1.4,0.7,23.4,31.894,9.4,7.0,0.0,14.9,1.2,51.489,6.9,29.4,0.2,4.17710843373494,0.0
2022-08-21,mm,0.0,87.32300000000001,4.4,1.96,0.15000000000000002,69.1,5.382,1.8,0.1,16.299999999999997,12.200000000000001,64.46000000000001,402.90000000000003,49.5,5.2,2.1,5.676525821596243,0.30000000000000004,4.1,10.4,5.0,1.3,14.4,0.0,0.158,0.1,0.2,39.564,121.9,0.0,0.0,4.17710843373494,0.0
2022-08-22,mm,0.0,93.15,6.2,40.080000000000005,0.0,22.8,94.384,101.4,0.1,1.3,5.3999999999999995,48.290000000000006,448.8,35.599999999999994,4.4,0.6,5.676525821596243,0.0,0.3,14.700000000000001,1.3,0.3,13.400000000000002,0.0,0.0,17.400000000000002,38.6,128.815,21.799999999999997,0.0,2.5,4.17710843373494,0.0
2022-08-23,mm,0.0,42.602000000000004,1.2,101.02,1.07,92.8,28.5,3.3,0.0,1.6,2.4000000000000004,8.059999999999999,1021.0,29.900000000000002,26.7,0.3,5.676525821596243,0.0,25.279999999999998,37.42,2.8000000000000003,2.662,32.3,0.0,0.0,0.654,0.4,45.241,47.2,0.0,0.2,4.17710843373494,0.0
2022-08-24,mm,0.0,17.622999999999998,0.3,4.220000000000001,0.2,1.2,14.192,0.1,0.0,0.7,3.3,0.0,722.2,35.6,6.0,0.7,5.676525821596243,0.0,0.49,2.9299999999999997,1.4000000000000001,0.3,0.0,13.992164674634795,0.0,0.1,7.8,19.05,25.4,0.0,0.1,4.17710843373494,7.0
2022-08-25,mm,0.0,42.421,2.8,19.05,0.2,118.8,62.2,63.300000000000004,0.0,1.8,124.5,28.89,1021.5999999999999,103.30000000000001,12.100000000000001,0.0,5.676525821596243,0.0,12.0,52.04,2.8000000000000003,0.2,31.6,0.0,0.367,59.739999999999995,2.9,31.3,93.5,0.1,0.30000000000000004,4.17710843373494,0.0
2022-08-26,mm,4.34,87.416,5.7,19.040000000000003,11.43,70.3,101.55,66.3,0.8,60.3,3.6,97.15,972.5000000000001,43.8,58.0,0.0,5.676525821596243,0.9,5.53,138.29999999999998,5.1,73.5,92.8,0.0,1.008,9.899999999999999,7.6000000000000005,145.2,49.1,0.2,0.1,4.17710843373494,2.8
2022-08-27,mm,0.0,5.609,1.2,3.7699999999999996,0.33,0.1,14.22,0.5,0.0,1.6,2.9000000000000004,0.1,360.59999999999997,18.1,8.700000000000001,1.2,5.676525821596243,0.0,0.61,5.1,0.9,17.955,0.30000000000000004,0.0,0.1,3.8000000000000003,0.2,0.4,7.5,0.1,22.8,4.17710843373494,0.2
2022-08-28,mm,32.52,113.676,18.2,157.25,1.24,130.0,301.33,162.2,284.8,220.91,74.4,52.91,1020.8,67.5,34.5,5.1,5.676525821596243,9.1,26.95,138.77,22.0,29.453,87.5,10.1,2.616,5.5,2.6,346.09999999999997,53.5,3.2,1.0,4.17710843373494,0.0
2022-08-29,mm,26.54,163.927,29.6,28.79,30.67,125.47,194.1,48.3,54.3,241.03,9.6,57.49,1037.3999999999999,87.69999999999999,194.7,4.1,5.676525821596243,25.7,3.11,124.80000000000001,256.2,18.312,33.6,38.9,4.054,8.0,6.3999999999999995,112.2,47.599999999999994,33.5,4.1,4.17710843373494,60.5
